,G1,G2,score
23519,ENSG00000135218,ENSG00000131471,1
23520,ENSG00000135218,ENSG00000132170,1
23521,ENSG00000135218,ENSG00000132837,1
23522,ENSG00000135218,ENSG00000135437,1
23523,ENSG00000135218,ENSG00000135604,1
23524,ENSG00000135218,ENSG00000152270,1
23525,ENSG00000135218,ENSG00000158571,1
23526,ENSG00000135218,ENSG00000161649,1
23527,ENSG00000135218,ENSG00000164330,1
23528,ENSG00000135218,ENSG00000165478,1
23529,ENSG00000135218,ENSG00000166250,1
23530,ENSG00000135218,ENSG00000166819,1
23531,ENSG00000135218,ENSG00000168917,1
23532,ENSG00000135218,ENSG00000170145,1
23533,ENSG00000135218,ENSG00000170323,1
23534,ENSG00000135218,ENSG00000170509,1
23535,ENSG00000135218,ENSG00000172901,1
23536,ENSG00000135218,ENSG00000173208,1
23537,ENSG00000135218,ENSG00000174804,1
23538,ENSG00000135218,ENSG00000175445,1
23539,ENSG00000135218,ENSG00000180354,1
23540,ENSG00000135218,ENSG00000181092,1
23541,ENSG00000135218,ENSG00000186205,1
23542,ENSG00000135218,ENSG00000221932,1
23543,ENSG00000135222,ENSG00000124557,1
23544,ENSG00000135222,ENSG00000167531,1
23545,ENSG00000135226,ENSG00000179593,1
23546,ENSG00000135226,ENSG00000183569,1
23547,ENSG00000135226,ENSG00000257046,1
23548,ENSG00000135253,ENSG00000128524,1
23549,ENSG00000135363,ENSG00000249751,1
23550,ENSG00000135409,ENSG00000012504,1
23551,ENSG00000135409,ENSG00000023171,1
23552,ENSG00000135409,ENSG00000060566,1
23553,ENSG00000135409,ENSG00000073060,1
23554,ENSG00000135409,ENSG00000102271,1
23555,ENSG00000135409,ENSG00000104833,1
23556,ENSG00000135409,ENSG00000105398,1
23557,ENSG00000135409,ENSG00000106236,1
23558,ENSG00000135409,ENSG00000109072,1
23559,ENSG00000135409,ENSG00000112936,1
23560,ENSG00000135409,ENSG00000114771,1
23561,ENSG00000135409,ENSG00000116833,1
23562,ENSG00000135409,ENSG00000116983,1
23563,ENSG00000135409,ENSG00000117594,1
23564,ENSG00000135409,ENSG00000118004,1
23565,ENSG00000135409,ENSG00000118137,1
23566,ENSG00000135409,ENSG00000118231,1
23567,ENSG00000135409,ENSG00000118526,1
23568,ENSG00000135409,ENSG00000123999,1
23569,ENSG00000135409,ENSG00000134042,1
23570,ENSG00000135409,ENSG00000135824,1
23571,ENSG00000135409,ENSG00000136574,1
23572,ENSG00000135409,ENSG00000136931,1
23573,ENSG00000135409,ENSG00000137463,1
23574,ENSG00000135409,ENSG00000137714,1
23575,ENSG00000135409,ENSG00000137869,1
23576,ENSG00000135409,ENSG00000138039,1
23577,ENSG00000135409,ENSG00000138315,1
23578,ENSG00000135409,ENSG00000138472,1
23579,ENSG00000135409,ENSG00000138623,1
23580,ENSG00000135409,ENSG00000140459,1
23581,ENSG00000135409,ENSG00000142494,1
23582,ENSG00000135409,ENSG00000142615,1
23583,ENSG00000135409,ENSG00000143125,1
23584,ENSG00000135409,ENSG00000143340,1
23585,ENSG00000135409,ENSG00000143954,1
23586,ENSG00000135409,ENSG00000144410,1
23587,ENSG00000135409,ENSG00000144847,1
23588,ENSG00000135409,ENSG00000146250,1
23589,ENSG00000135409,ENSG00000147465,1
23590,ENSG00000135409,ENSG00000148795,1
23591,ENSG00000135409,ENSG00000159723,1
23592,ENSG00000135409,ENSG00000161640,1
23593,ENSG00000135409,ENSG00000162598,1
23594,ENSG00000135409,ENSG00000162873,1
23595,ENSG00000135409,ENSG00000163501,1
23596,ENSG00000135409,ENSG00000163792,1
23597,ENSG00000135409,ENSG00000163958,1
23598,ENSG00000135409,ENSG00000170820,1
23599,ENSG00000135409,ENSG00000172350,1
23600,ENSG00000135409,ENSG00000173714,1
23601,ENSG00000135409,ENSG00000176049,1
23602,ENSG00000135409,ENSG00000176540,1
23603,ENSG00000135409,ENSG00000177669,1
23604,ENSG00000135409,ENSG00000182793,1
23605,ENSG00000135409,ENSG00000182816,1
23606,ENSG00000135409,ENSG00000183770,1
23607,ENSG00000135409,ENSG00000185823,1
23608,ENSG00000135409,ENSG00000189186,1
23609,ENSG00000135409,ENSG00000203857,1
23610,ENSG00000135409,ENSG00000203859,1
23611,ENSG00000135409,ENSG00000203963,1
23612,ENSG00000135409,ENSG00000205126,1
23613,ENSG00000135409,ENSG00000206262,1
23614,ENSG00000135409,ENSG00000215704,1
23615,ENSG00000135409,ENSG00000234224,1
23616,ENSG00000135409,ENSG00000243955,1
23617,ENSG00000135409,ENSG00000244067,1
23618,ENSG00000135409,ENSG00000244094,1
23619,ENSG00000135409,ENSG00000248099,1
23620,ENSG00000135409,ENSG00000268223,1
23621,ENSG00000135409,ENSG00000273171,1
23622,ENSG00000135424,ENSG00000024422,1
23623,ENSG00000135424,ENSG00000042286,1
23624,ENSG00000135424,ENSG00000042445,1
23625,ENSG00000135424,ENSG00000056998,1
23626,ENSG00000135424,ENSG00000074416,1
23627,ENSG00000135424,ENSG00000076706,1
23628,ENSG00000135424,ENSG00000079308,1
23629,ENSG00000135424,ENSG00000079435,1
23630,ENSG00000135424,ENSG00000092445,1
23631,ENSG00000135424,ENSG00000095637,1
23632,ENSG00000135424,ENSG00000111275,1
23633,ENSG00000135424,ENSG00000115459,1
23634,ENSG00000135424,ENSG00000120049,1
23635,ENSG00000135424,ENSG00000121691,1
23636,ENSG00000135424,ENSG00000122729,1
23637,ENSG00000135424,ENSG00000123689,1
23638,ENSG00000135424,ENSG00000131471,1
23639,ENSG00000135424,ENSG00000132837,1
23640,ENSG00000135424,ENSG00000132840,1
23641,ENSG00000135424,ENSG00000135437,1
23642,ENSG00000135424,ENSG00000135447,1
23643,ENSG00000135424,ENSG00000135604,1
23644,ENSG00000135424,ENSG00000138207,1
23645,ENSG00000135424,ENSG00000153303,1
23646,ENSG00000135424,ENSG00000158186,1
23647,ENSG00000135424,ENSG00000164849,1
23648,ENSG00000135424,ENSG00000165269,1
23649,ENSG00000135424,ENSG00000165478,1
23650,ENSG00000135424,ENSG00000166819,1
23651,ENSG00000135424,ENSG00000167588,1
23652,ENSG00000135424,ENSG00000167676,1
23653,ENSG00000135424,ENSG00000169418,1
23654,ENSG00000135424,ENSG00000170323,1
23655,ENSG00000135424,ENSG00000171227,1
23656,ENSG00000135424,ENSG00000171914,1
23657,ENSG00000135424,ENSG00000177666,1
23658,ENSG00000135424,ENSG00000181234,1
23659,ENSG00000135424,ENSG00000184811,1
23660,ENSG00000135424,ENSG00000185818,1
23661,ENSG00000135424,ENSG00000186205,1
23662,ENSG00000135424,ENSG00000187288,1
23663,ENSG00000135424,ENSG00000198624,1
23664,ENSG00000135424,ENSG00000221866,1
23665,ENSG00000135424,ENSG00000221932,1
23666,ENSG00000135424,ENSG00000257767,1
23667,ENSG00000135424,ENSG00000258311,1
23668,ENSG00000135426,ENSG00000110448,1
23669,ENSG00000135426,ENSG00000113088,1
23670,ENSG00000135426,ENSG00000113263,1
23671,ENSG00000135426,ENSG00000116824,1
23672,ENSG00000135426,ENSG00000117091,1
23673,ENSG00000135426,ENSG00000122224,1
23674,ENSG00000135426,ENSG00000126353,1
23675,ENSG00000135426,ENSG00000153283,1
23676,ENSG00000135426,ENSG00000160185,1
23677,ENSG00000135426,ENSG00000160654,1
23678,ENSG00000135426,ENSG00000162739,1
23679,ENSG00000135426,ENSG00000163508,1
23680,ENSG00000135426,ENSG00000163519,1
23681,ENSG00000135426,ENSG00000163564,1
23682,ENSG00000135426,ENSG00000164483,1
23683,ENSG00000135426,ENSG00000166501,1
23684,ENSG00000135426,ENSG00000167286,1
23685,ENSG00000135426,ENSG00000174946,1
23686,ENSG00000135426,ENSG00000182866,1
23687,ENSG00000135426,ENSG00000183813,1
23688,ENSG00000135426,ENSG00000183918,1
23689,ENSG00000135426,ENSG00000185811,1
23690,ENSG00000135426,ENSG00000188404,1
23691,ENSG00000135426,ENSG00000197471,1
23692,ENSG00000135426,ENSG00000198851,1
23693,ENSG00000135426,ENSG00000255833,1
23694,ENSG00000135437,ENSG00000024422,1
23695,ENSG00000135437,ENSG00000042286,1
23696,ENSG00000135437,ENSG00000042445,1
23697,ENSG00000135437,ENSG00000056998,1
23698,ENSG00000135437,ENSG00000065325,1
23699,ENSG00000135437,ENSG00000074416,1
23700,ENSG00000135437,ENSG00000076706,1
23701,ENSG00000135437,ENSG00000079308,1
23702,ENSG00000135437,ENSG00000079435,1
23703,ENSG00000135437,ENSG00000092445,1
23704,ENSG00000135437,ENSG00000095637,1
23705,ENSG00000135437,ENSG00000111275,1
23706,ENSG00000135437,ENSG00000115361,1
23707,ENSG00000135437,ENSG00000115459,1
23708,ENSG00000135437,ENSG00000120049,1
23709,ENSG00000135437,ENSG00000121691,1
23710,ENSG00000135437,ENSG00000122729,1
23711,ENSG00000135437,ENSG00000129596,1
23712,ENSG00000135437,ENSG00000131471,1
23713,ENSG00000135437,ENSG00000132170,1
23714,ENSG00000135437,ENSG00000132837,1
23715,ENSG00000135437,ENSG00000135218,1
23716,ENSG00000135437,ENSG00000135424,1
23717,ENSG00000135437,ENSG00000135447,1
23718,ENSG00000135437,ENSG00000135604,1
23719,ENSG00000135437,ENSG00000138207,1
23720,ENSG00000135437,ENSG00000149124,1
23721,ENSG00000135437,ENSG00000157150,1
23722,ENSG00000135437,ENSG00000160801,1
23723,ENSG00000135437,ENSG00000161649,1
23724,ENSG00000135437,ENSG00000164849,1
23725,ENSG00000135437,ENSG00000165269,1
23726,ENSG00000135437,ENSG00000165478,1
23727,ENSG00000135437,ENSG00000166250,1
23728,ENSG00000135437,ENSG00000166819,1
23729,ENSG00000135437,ENSG00000167588,1
23730,ENSG00000135437,ENSG00000169418,1
23731,ENSG00000135437,ENSG00000170145,1
23732,ENSG00000135437,ENSG00000170323,1
23733,ENSG00000135437,ENSG00000171227,1
23734,ENSG00000135437,ENSG00000172137,1
23735,ENSG00000135437,ENSG00000172901,1
23736,ENSG00000135437,ENSG00000174804,1
23737,ENSG00000135437,ENSG00000175445,1
23738,ENSG00000135437,ENSG00000176438,1
23739,ENSG00000135437,ENSG00000177666,1
23740,ENSG00000135437,ENSG00000180354,1
23741,ENSG00000135437,ENSG00000181092,1
23742,ENSG00000135437,ENSG00000181234,1
23743,ENSG00000135437,ENSG00000183549,1
23744,ENSG00000135437,ENSG00000184811,1
23745,ENSG00000135437,ENSG00000185818,1
23746,ENSG00000135437,ENSG00000186205,1
23747,ENSG00000135437,ENSG00000187288,1
23748,ENSG00000135437,ENSG00000198624,1
23749,ENSG00000135437,ENSG00000221932,1
23750,ENSG00000135437,ENSG00000257767,1
23751,ENSG00000135437,ENSG00000258311,1
23752,ENSG00000135437,ENSG00000259916,1
23753,ENSG00000135447,ENSG00000056998,1
23754,ENSG00000135447,ENSG00000079435,1
23755,ENSG00000135447,ENSG00000092445,1
23756,ENSG00000135447,ENSG00000111275,1
23757,ENSG00000135447,ENSG00000120049,1
23758,ENSG00000135447,ENSG00000122729,1
23759,ENSG00000135447,ENSG00000131471,1
23760,ENSG00000135447,ENSG00000132170,1
23761,ENSG00000135447,ENSG00000135424,1
23762,ENSG00000135447,ENSG00000135437,1
23763,ENSG00000135447,ENSG00000138207,1
23764,ENSG00000135447,ENSG00000158571,1
23765,ENSG00000135447,ENSG00000164849,1
23766,ENSG00000135447,ENSG00000165269,1
23767,ENSG00000135447,ENSG00000165478,1
23768,ENSG00000135447,ENSG00000166819,1
23769,ENSG00000135447,ENSG00000167588,1
23770,ENSG00000135447,ENSG00000169418,1
23771,ENSG00000135447,ENSG00000170323,1
23772,ENSG00000135447,ENSG00000177666,1
23773,ENSG00000135447,ENSG00000181234,1
23774,ENSG00000135447,ENSG00000183549,1
23775,ENSG00000135447,ENSG00000184601,1
23776,ENSG00000135447,ENSG00000184811,1
23777,ENSG00000135447,ENSG00000185818,1
23778,ENSG00000135447,ENSG00000186205,1
23779,ENSG00000135447,ENSG00000187288,1
23780,ENSG00000135447,ENSG00000221932,1
23781,ENSG00000135447,ENSG00000257767,1
23782,ENSG00000135447,ENSG00000258311,1
23783,ENSG00000135469,ENSG00000005981,1
23784,ENSG00000135469,ENSG00000006788,1
23785,ENSG00000135469,ENSG00000010282,1
23786,ENSG00000135469,ENSG00000011083,1
23787,ENSG00000135469,ENSG00000029534,1
23788,ENSG00000135469,ENSG00000036448,1
23789,ENSG00000135469,ENSG00000058056,1
23790,ENSG00000135469,ENSG00000065675,1
23791,ENSG00000135469,ENSG00000067191,1
23792,ENSG00000135469,ENSG00000068976,1
23793,ENSG00000135469,ENSG00000070182,1
23794,ENSG00000135469,ENSG00000070371,1
23795,ENSG00000135469,ENSG00000070808,1
23796,ENSG00000135469,ENSG00000072954,1
23797,ENSG00000135469,ENSG00000077009,1
23798,ENSG00000135469,ENSG00000077522,1
23799,ENSG00000135469,ENSG00000078328,1
23800,ENSG00000135469,ENSG00000078814,1
23801,ENSG00000135469,ENSG00000079393,1
23802,ENSG00000135469,ENSG00000081248,1
23803,ENSG00000135469,ENSG00000086967,1
23804,ENSG00000135469,ENSG00000087085,1
23805,ENSG00000135469,ENSG00000089250,1
23806,ENSG00000135469,ENSG00000091482,1
23807,ENSG00000135469,ENSG00000092054,1
23808,ENSG00000135469,ENSG00000092529,1
23809,ENSG00000135469,ENSG00000100628,1
23810,ENSG00000135469,ENSG00000100678,1
23811,ENSG00000135469,ENSG00000101306,1
23812,ENSG00000135469,ENSG00000101470,1
23813,ENSG00000135469,ENSG00000101605,1
23814,ENSG00000135469,ENSG00000101892,1
23815,ENSG00000135469,ENSG00000104848,1
23816,ENSG00000135469,ENSG00000104879,1
23817,ENSG00000135469,ENSG00000105048,1
23818,ENSG00000135469,ENSG00000107859,1
23819,ENSG00000135469,ENSG00000108515,1
23820,ENSG00000135469,ENSG00000108823,1
23821,ENSG00000135469,ENSG00000108878,1
23822,ENSG00000135469,ENSG00000109061,1
23823,ENSG00000135469,ENSG00000109063,1
23824,ENSG00000135469,ENSG00000111046,1
23825,ENSG00000135469,ENSG00000111049,1
23826,ENSG00000135469,ENSG00000111241,1
23827,ENSG00000135469,ENSG00000111245,1
23828,ENSG00000135469,ENSG00000112782,1
23829,ENSG00000135469,ENSG00000114854,1
23830,ENSG00000135469,ENSG00000115593,1
23831,ENSG00000135469,ENSG00000116748,1
23832,ENSG00000135469,ENSG00000116981,1
23833,ENSG00000135469,ENSG00000120729,1
23834,ENSG00000135469,ENSG00000121769,1
23835,ENSG00000135469,ENSG00000122180,1
23836,ENSG00000135469,ENSG00000122367,1
23837,ENSG00000135469,ENSG00000122477,1
23838,ENSG00000135469,ENSG00000124701,1
23839,ENSG00000135469,ENSG00000125414,1
23840,ENSG00000135469,ENSG00000127325,1
23841,ENSG00000135469,ENSG00000128591,1
23842,ENSG00000135469,ENSG00000129152,1
23843,ENSG00000135469,ENSG00000129170,1
23844,ENSG00000135469,ENSG00000129744,1
23845,ENSG00000135469,ENSG00000129910,1
23846,ENSG00000135469,ENSG00000130528,1
23847,ENSG00000135469,ENSG00000130595,1
23848,ENSG00000135469,ENSG00000130598,1
23849,ENSG00000135469,ENSG00000130957,1
23850,ENSG00000135469,ENSG00000131730,1
23851,ENSG00000135469,ENSG00000133020,1
23852,ENSG00000135469,ENSG00000133055,1
23853,ENSG00000135469,ENSG00000133454,1
23854,ENSG00000135469,ENSG00000133878,1
23855,ENSG00000135469,ENSG00000134020,1
23856,ENSG00000135469,ENSG00000135902,1
23857,ENSG00000135469,ENSG00000136717,1
23858,ENSG00000135469,ENSG00000138100,1
23859,ENSG00000135469,ENSG00000138347,1
23860,ENSG00000135469,ENSG00000139780,1
23861,ENSG00000135469,ENSG00000139914,1
23862,ENSG00000135469,ENSG00000140795,1
23863,ENSG00000135469,ENSG00000140986,1
23864,ENSG00000135469,ENSG00000141161,1
23865,ENSG00000135469,ENSG00000142661,1
23866,ENSG00000135469,ENSG00000143028,1
23867,ENSG00000135469,ENSG00000143318,1
23868,ENSG00000135469,ENSG00000143434,1
23869,ENSG00000135469,ENSG00000143632,1
23870,ENSG00000135469,ENSG00000144644,1
23871,ENSG00000135469,ENSG00000144712,1
23872,ENSG00000135469,ENSG00000145358,1
23873,ENSG00000135469,ENSG00000145626,1
23874,ENSG00000135469,ENSG00000145949,1
23875,ENSG00000135469,ENSG00000146147,1
23876,ENSG00000135469,ENSG00000146809,1
23877,ENSG00000135469,ENSG00000146926,1
23878,ENSG00000135469,ENSG00000147166,1
23879,ENSG00000135469,ENSG00000148377,1
23880,ENSG00000135469,ENSG00000148677,1
23881,ENSG00000135469,ENSG00000151729,1
23882,ENSG00000135469,ENSG00000152556,1
23883,ENSG00000135469,ENSG00000154358,1
23884,ENSG00000135469,ENSG00000154415,1
23885,ENSG00000135469,ENSG00000154553,1
23886,ENSG00000135469,ENSG00000155657,1
23887,ENSG00000135469,ENSG00000156885,1
23888,ENSG00000135469,ENSG00000157119,1
23889,ENSG00000135469,ENSG00000158022,1
23890,ENSG00000135469,ENSG00000159173,1
23891,ENSG00000135469,ENSG00000159251,1
23892,ENSG00000135469,ENSG00000160097,1
23893,ENSG00000135469,ENSG00000160539,1
23894,ENSG00000135469,ENSG00000160808,1
23895,ENSG00000135469,ENSG00000162461,1
23896,ENSG00000135469,ENSG00000162494,1
23897,ENSG00000135469,ENSG00000162614,1
23898,ENSG00000135469,ENSG00000163092,1
23899,ENSG00000135469,ENSG00000163126,1
23900,ENSG00000135469,ENSG00000163157,1
23901,ENSG00000135469,ENSG00000163380,1
23902,ENSG00000135469,ENSG00000163827,1
23903,ENSG00000135469,ENSG00000163833,1
23904,ENSG00000135469,ENSG00000163995,1
23905,ENSG00000135469,ENSG00000164122,1
23906,ENSG00000135469,ENSG00000164309,1
23907,ENSG00000135469,ENSG00000164440,1
23908,ENSG00000135469,ENSG00000164591,1
23909,ENSG00000135469,ENSG00000164708,1
23910,ENSG00000135469,ENSG00000164879,1
23911,ENSG00000135469,ENSG00000165192,1
23912,ENSG00000135469,ENSG00000165312,1
23913,ENSG00000135469,ENSG00000165410,1
23914,ENSG00000135469,ENSG00000165887,1
23915,ENSG00000135469,ENSG00000166343,1
23916,ENSG00000135469,ENSG00000166592,1
23917,ENSG00000135469,ENSG00000168333,1
23918,ENSG00000135469,ENSG00000168334,1
23919,ENSG00000135469,ENSG00000168509,1
23920,ENSG00000135469,ENSG00000168530,1
23921,ENSG00000135469,ENSG00000169885,1
23922,ENSG00000135469,ENSG00000170162,1
23923,ENSG00000135469,ENSG00000170290,1
23924,ENSG00000135469,ENSG00000170417,1
23925,ENSG00000135469,ENSG00000170681,1
23926,ENSG00000135469,ENSG00000170807,1
23927,ENSG00000135469,ENSG00000172399,1
23928,ENSG00000135469,ENSG00000173093,1
23929,ENSG00000135469,ENSG00000173991,1
23930,ENSG00000135469,ENSG00000174429,1
23931,ENSG00000135469,ENSG00000174437,1
23932,ENSG00000135469,ENSG00000175084,1
23933,ENSG00000135469,ENSG00000175564,1
23934,ENSG00000135469,ENSG00000175946,1
23935,ENSG00000135469,ENSG00000176909,1
23936,ENSG00000135469,ENSG00000177354,1
23937,ENSG00000135469,ENSG00000177752,1
23938,ENSG00000135469,ENSG00000177791,1
23939,ENSG00000135469,ENSG00000178104,1
23940,ENSG00000135469,ENSG00000178257,1
23941,ENSG00000135469,ENSG00000180209,1
23942,ENSG00000135469,ENSG00000181016,1
23943,ENSG00000135469,ENSG00000182533,1
23944,ENSG00000135469,ENSG00000182676,1
23945,ENSG00000135469,ENSG00000183091,1
23946,ENSG00000135469,ENSG00000183230,1
23947,ENSG00000135469,ENSG00000183386,1
23948,ENSG00000135469,ENSG00000183571,1
23949,ENSG00000135469,ENSG00000184544,1
23950,ENSG00000135469,ENSG00000185100,1
23951,ENSG00000135469,ENSG00000185105,1
23952,ENSG00000135469,ENSG00000185271,1
23953,ENSG00000135469,ENSG00000185482,1
23954,ENSG00000135469,ENSG00000185739,1
23955,ENSG00000135469,ENSG00000186335,1
23956,ENSG00000135469,ENSG00000186439,1
23957,ENSG00000135469,ENSG00000186628,1
23958,ENSG00000135469,ENSG00000187642,1
23959,ENSG00000135469,ENSG00000187715,1
23960,ENSG00000135469,ENSG00000188037,1
23961,ENSG00000135469,ENSG00000188176,1
23962,ENSG00000135469,ENSG00000188582,1
23963,ENSG00000135469,ENSG00000188716,1
23964,ENSG00000135469,ENSG00000196091,1
23965,ENSG00000135469,ENSG00000196218,1
23966,ENSG00000135469,ENSG00000196296,1
23967,ENSG00000135469,ENSG00000196811,1
23968,ENSG00000135469,ENSG00000197321,1
23969,ENSG00000135469,ENSG00000197616,1
23970,ENSG00000135469,ENSG00000197893,1
23971,ENSG00000135469,ENSG00000198125,1
23972,ENSG00000135469,ENSG00000198467,1
23973,ENSG00000135469,ENSG00000198523,1
23974,ENSG00000135469,ENSG00000198842,1
23975,ENSG00000135469,ENSG00000198881,1
23976,ENSG00000135469,ENSG00000205279,1
23977,ENSG00000135469,ENSG00000205678,1
23978,ENSG00000135469,ENSG00000206422,1
23979,ENSG00000135469,ENSG00000213337,1
23980,ENSG00000135469,ENSG00000214097,1
23981,ENSG00000135469,ENSG00000214872,1
23982,ENSG00000135469,ENSG00000227877,1
23983,ENSG00000135469,ENSG00000234438,1
23984,ENSG00000135469,ENSG00000239474,1
23985,ENSG00000135469,ENSG00000240045,1
23986,ENSG00000135469,ENSG00000244607,1
23987,ENSG00000135469,ENSG00000248713,1
23988,ENSG00000135469,ENSG00000248746,1
23989,ENSG00000135469,ENSG00000251569,1
23990,ENSG00000135469,ENSG00000264424,1
23991,ENSG00000135469,ENSG00000267060,1
23992,ENSG00000135469,ENSG00000273540,1
23993,ENSG00000135604,ENSG00000056998,1
23994,ENSG00000135604,ENSG00000079435,1
23995,ENSG00000135604,ENSG00000092445,1
23996,ENSG00000135604,ENSG00000111275,1
23997,ENSG00000135604,ENSG00000121691,1
23998,ENSG00000135604,ENSG00000122729,1
23999,ENSG00000135604,ENSG00000127955,1
24000,ENSG00000135604,ENSG00000131471,1
24001,ENSG00000135604,ENSG00000132170,1
24002,ENSG00000135604,ENSG00000135218,1
24003,ENSG00000135604,ENSG00000135424,1
24004,ENSG00000135604,ENSG00000135437,1
24005,ENSG00000135604,ENSG00000138207,1
24006,ENSG00000135604,ENSG00000153303,1
24007,ENSG00000135604,ENSG00000164849,1
24008,ENSG00000135604,ENSG00000165478,1
24009,ENSG00000135604,ENSG00000166819,1
24010,ENSG00000135604,ENSG00000167588,1
24011,ENSG00000135604,ENSG00000168917,1
24012,ENSG00000135604,ENSG00000169418,1
24013,ENSG00000135604,ENSG00000181234,1
24014,ENSG00000135604,ENSG00000184811,1
24015,ENSG00000135604,ENSG00000185818,1
24016,ENSG00000135604,ENSG00000186205,1
24017,ENSG00000135604,ENSG00000187288,1
24018,ENSG00000135604,ENSG00000221932,1
24019,ENSG00000135604,ENSG00000257767,1
24020,ENSG00000135625,ENSG00000073060,1
24021,ENSG00000135625,ENSG00000118137,1
24022,ENSG00000135625,ENSG00000136931,1
24023,ENSG00000135625,ENSG00000137869,1
24024,ENSG00000135625,ENSG00000140459,1
24025,ENSG00000135625,ENSG00000147465,1
24026,ENSG00000135625,ENSG00000163958,1
24027,ENSG00000135625,ENSG00000176540,1
24028,ENSG00000135625,ENSG00000203857,1
24029,ENSG00000135625,ENSG00000203859,1
24030,ENSG00000135625,ENSG00000203963,1
24031,ENSG00000135625,ENSG00000248099,1
24032,ENSG00000135637,ENSG00000204822,1
24033,ENSG00000135678,ENSG00000005249,1
24034,ENSG00000135678,ENSG00000056998,1
24035,ENSG00000135678,ENSG00000076555,1
24036,ENSG00000135678,ENSG00000112964,1
24037,ENSG00000135678,ENSG00000120049,1
24038,ENSG00000135678,ENSG00000122729,1
24039,ENSG00000135678,ENSG00000129596,1
24040,ENSG00000135678,ENSG00000130876,1
24041,ENSG00000135678,ENSG00000131471,1
24042,ENSG00000135678,ENSG00000132170,1
24043,ENSG00000135678,ENSG00000152270,1
24044,ENSG00000135678,ENSG00000166819,1
24045,ENSG00000135678,ENSG00000170145,1
24046,ENSG00000135678,ENSG00000170323,1
24047,ENSG00000135678,ENSG00000172901,1
24048,ENSG00000135678,ENSG00000174804,1
24049,ENSG00000135678,ENSG00000175445,1
24050,ENSG00000135678,ENSG00000181092,1
24051,ENSG00000135678,ENSG00000181234,1
24052,ENSG00000135678,ENSG00000183549,1
24053,ENSG00000135678,ENSG00000186205,1
24054,ENSG00000135824,ENSG00000012504,1
24055,ENSG00000135824,ENSG00000023171,1
24056,ENSG00000135824,ENSG00000073060,1
24057,ENSG00000135824,ENSG00000106236,1
24058,ENSG00000135824,ENSG00000116983,1
24059,ENSG00000135824,ENSG00000118137,1
24060,ENSG00000135824,ENSG00000118526,1
24061,ENSG00000135824,ENSG00000123999,1
24062,ENSG00000135824,ENSG00000134042,1
24063,ENSG00000135824,ENSG00000135409,1
24064,ENSG00000135824,ENSG00000136931,1
24065,ENSG00000135824,ENSG00000137869,1
24066,ENSG00000135824,ENSG00000138623,1
24067,ENSG00000135824,ENSG00000140459,1
24068,ENSG00000135824,ENSG00000142494,1
24069,ENSG00000135824,ENSG00000142615,1
24070,ENSG00000135824,ENSG00000143125,1
24071,ENSG00000135824,ENSG00000147465,1
24072,ENSG00000135824,ENSG00000148795,1
24073,ENSG00000135824,ENSG00000163958,1
24074,ENSG00000135824,ENSG00000170820,1
24075,ENSG00000135824,ENSG00000176540,1
24076,ENSG00000135824,ENSG00000177669,1
24077,ENSG00000135824,ENSG00000183770,1
24078,ENSG00000135824,ENSG00000189186,1
24079,ENSG00000135824,ENSG00000203857,1
24080,ENSG00000135824,ENSG00000203859,1
24081,ENSG00000135824,ENSG00000203963,1
24082,ENSG00000135824,ENSG00000206262,1
24083,ENSG00000135824,ENSG00000215704,1
24084,ENSG00000135824,ENSG00000234224,1
24085,ENSG00000135824,ENSG00000248099,1
24086,ENSG00000135824,ENSG00000268223,1
24087,ENSG00000135898,ENSG00000164099,1
24088,ENSG00000135898,ENSG00000224089,1
24089,ENSG00000135898,ENSG00000226023,1
24090,ENSG00000135898,ENSG00000226600,1
24091,ENSG00000135898,ENSG00000226685,1
24092,ENSG00000135898,ENSG00000226929,1
24093,ENSG00000135898,ENSG00000228517,1
24094,ENSG00000135898,ENSG00000230347,1
24095,ENSG00000135898,ENSG00000230594,1
24096,ENSG00000135898,ENSG00000236126,1
24097,ENSG00000135898,ENSG00000236371,1
24098,ENSG00000135898,ENSG00000236446,1
24099,ENSG00000135898,ENSG00000237957,1
24100,ENSG00000135898,ENSG00000242362,1
24101,ENSG00000135898,ENSG00000278646,1
24102,ENSG00000135902,ENSG00000005981,1
24103,ENSG00000135902,ENSG00000006788,1
24104,ENSG00000135902,ENSG00000010282,1
24105,ENSG00000135902,ENSG00000011083,1
24106,ENSG00000135902,ENSG00000029534,1
24107,ENSG00000135902,ENSG00000036448,1
24108,ENSG00000135902,ENSG00000058056,1
24109,ENSG00000135902,ENSG00000065675,1
24110,ENSG00000135902,ENSG00000067191,1
24111,ENSG00000135902,ENSG00000068976,1
24112,ENSG00000135902,ENSG00000070182,1
24113,ENSG00000135902,ENSG00000070371,1
24114,ENSG00000135902,ENSG00000070808,1
24115,ENSG00000135902,ENSG00000072954,1
24116,ENSG00000135902,ENSG00000077009,1
24117,ENSG00000135902,ENSG00000077522,1
24118,ENSG00000135902,ENSG00000078328,1
24119,ENSG00000135902,ENSG00000078814,1
24120,ENSG00000135902,ENSG00000079393,1
24121,ENSG00000135902,ENSG00000081248,1
24122,ENSG00000135902,ENSG00000086967,1
24123,ENSG00000135902,ENSG00000087085,1
24124,ENSG00000135902,ENSG00000089250,1
24125,ENSG00000135902,ENSG00000091482,1
24126,ENSG00000135902,ENSG00000092054,1
